Name	Direction	TU_start	TU_end	Genes
metT-leuW-glnUW-metU-glnVX	-	696392	697163	glnX,glnV,metU,glnW,glnU,leuW,metT
serC_2	+	957579	958741	serC
panD_1	-	146314	146754	panD
grxD	-	1733754	1734162	grxD
rnb_2	-	1346942	1349129	rnb
tyrP_2	+	1989502	1990892	tyrP
bcp	+	2600437	2600948	bcp
kdtA-coaD	+	3808516	3810304	waaA,coaD
yebA_1	-	1940313	1941683.0	mepM
yebA_2	-	1940313	1941833.0	mepM
yebA_3	-	1940313	1941721.0	mepM
radD	+	2280622	2282392	radD
fadM	+	464360	464800	fadM
ubiUV	+	3301485	3303367	ubiV,ubiU
pstCAB-phoU_1	-	3906853	3910542	phoU,pstB,pstA,pstC
ndk_1	-	2644433	2644960.0	ndk
ydiZ	+	1807400	1807690	ydiZ
glgCAP_2	-	3564082	3569389	glgP,glgA,glgC
ppnN	+	2926308	2927672	ppnN
pabC-mltG-tmk-holB-ycfH_1	+	1153194.0	1157574	ycfH,holB,tmk,mltG,pabC
pabC-mltG-tmk-holB-ycfH_2	+	1153293.0	1157574	ycfH,holB,tmk,mltG,pabC
pabC-mltG-tmk-holB-ycfH_3	+	1153093.0	1157574	ycfH,holB,tmk,mltG,pabC
ydcC	+	1531816	1532952	ydcC
nrfABCDEFG	+	4287671	4294139	nrfA,nrfB,nrfC,nrfD,nrfE,nrfF,nrfG
ydcI	-	1494148	1495134	ydcI
yhcF_1	+	3366889.0	3367642	yhcF
yhcF_2	+	3366843.0	3367642	yhcF
yhcF_3	+	3366720.0	3367642	yhcF
ompT	-	584680	585665	ompT
tdcABCDEFG	-	3258285	3267093	tdcG,tdcF,tdcE,tdcD,tdcC,tdcB,tdcA
aidB_2	+	4414247	4415900	aidB
uvrD_2	+	3997907	4000177	uvrD
yggR	-	3094100	3095080	yggR
rplU-rpmA-yhbE-obgE	-	3330582	3333516	obgE,yhbE,rpmA,rplU
dsdA	+	2479121	2480530	dsdA
malZ	+	422495	424553	malZ
ybaB-recR	+	493709	495010	recR,ybaB
yjaB_1	-	4213680	4214156.0	yjaB
soxS	-	4277060	4277423	soxS
ccmABCDEFGH	-	2291358	2297674	ccmH,ccmG,ccmF,ccmE,ccmD,ccmC,ccmB,ccmA
yzfA	-	4447976	4448294	yzfA
yccR	+	1021083	1021767	sxy
ruvC	-	1946815	1947439	ruvC
rrsE-gltV-rrlE-rrfE_2	+	4207863	4213209	rrfE,rrlE,gltV,rrsE
arcA_5	-	4639539	4640599	arcA
ydiV	-	1791307	1792087	rflP
ileS-lspA-fkpB-ispH_1	+	22034	27279	ispH,fkpB,lspA,ileS
ryjA	-	4277926	4278066	ryjA
yhhH	+	3623399	3623782	yhhH
htgA_1	+	10643	11315	mbiA
ygcG_1	+	2905605.0	2906583	ygcG
ygcG_2	+	2905666.0	2906583	ygcG
ybeM	+	658031	658818	ybeM
csrA_2	-	2818961	2819370	csrA
nanR_1	-	3373698	3374676.0	nanR
nanR_2	-	3373698	3374703.0	nanR
narZYWV	-	1535937	1542590	narV,narW,narY,narZ
polA	+	4046940	4049752	polA
ydeA	+	1616955	1618218	ydeA
yciN_1	-	1330417	1330790.0	yciN
yciN_2	-	1330417	1330757.0	yciN
yciN_3	-	1330417	1330689.0	yciN
yciN_4	-	1330417	1330803.0	yciN
yciN_5	-	1330417	1330702.0	yciN
ilvIH_2	+	85540	87848	ilvH,ilvI
bcsBZ	-	3689155	3692673	bcsZ,bcsB
gdhA	+	1842308	1843714	gdhA
metY-yhbC-nusA-infB	-	3313185	3318297	infB,nusA,rimP,metY
patD_1	+	1515415.0	1517002	patD
patD_2	+	1515440.0	1517002	patD
fnr	-	1398774	1399552	fnr
insH-7_1	-	2101895	2103049.0	insH7
insH-7_2	-	2101895	2103090.0	insH7
insH-7_3	-	2101895	2103093.0	insH7
icd_1	+	1194961	1196373	icd
yqeG_1	+	2985741.0	2987076	yqeG
yqeG_2	+	2985819.0	2987076	yqeG
yqeG_3	+	2985719.0	2987076	yqeG
hslR-hslO	+	3529110	3530652	hslO,hslR
yhiN_1	-	3636208	3637500.0	yhiN
yqiJK	+	3192208	3194525	yqiK,yqiJ
kbaZ-agaVWA	+	3278866	3281625	agaA,agaW,agaV,kbaZ
yehR	+	2211195	2211686	yehR
gpmM-envC-yibQ_2	+	3785235	3789060	yibQ,envC,gpmM
cysK_2	+	2532344	2533424	cysK
yjiR	-	4570162	4571574	yjiR
micF_2	+	2313084	2313176	micF
pdeB	-	477067	478617	pdeB
dinB-yafNOP_2	+	250880	253161	yafP,yafO,yafN,dinB
cyaA_3	+	3990774	3993699	cyaA
clcB	+	1665315	1666571	clcB
gnsB	-	1637609	1637846	gnsB
ygiL_1	+	3185342.0	3185965	ygiL
ygiL_2	+	3185311.0	3185965	ygiL
lfhA	-	248358	250070	lfhA
ymfA-ycfZ	-	1180479	1181725	ymfA,ycfZ
parC_1	-	3163715	3166030.0	parC
ecnAB	+	4376317	4376699	ecnB,ecnA
xylAB	-	3727917	3730807	xylB,xylA
dinJ-yafQ	-	245961	246615	dinJ,yafQ
rpsMKD-rpoA-rplQ_1	-	3439581	3442495	rpsK,rpsD,rpoA,rplQ,rpsM
osmB_2	-	1343110	1343369	osmB
pdxA-rsmA	-	51609	53446	rsmA,pdxA
yiaT_1	-	3751128	3751962.0	yiaT
yiaT_2	-	3751128	3751960.0	yiaT
yiaT_3	-	3751128	3751875.0	yiaT
yiaT_4	-	3751128	3751905.0	yiaT
ppiC	-	3959532	3959841	ppiC
glcC	+	3128206	3129036	glcC
htpG_2	+	495075	497029	htpG
rpoD_1	+	3212473	3214962	rpoD
rpnD	+	4568998	4569918	rpnD
yibD_1	-	3789047	3790149.0	waaH
ydeQ	-	1586820	1587764	ydeQ
ribA_1	-	1338512	1339234	ribA
norR	-	2830775	2832307	norR
tusE	-	1030339	1030668	tusE
metZWV	+	2947382	2947756	metZ,metW,metV
sdhCDAB	+	755177	758405	sdhB,sdhA,sdhD,sdhC
ompR-envZ_3	-	3534473	3536707	envZ,ompR
pykA_4	+	1937494	1939091	pykA
fdnGHI	+	1547372	1551991	fdnG,fdnH,fdnI
cysJIH	-	2887578	2891964	cysH,cysI,cysJ
yfbL_1	+	2385760.0	2386831	yfbL
yfbL_2	+	2385805.0	2386831	yfbL
yfbL_3	+	2385828.0	2386831	yfbL
yfbL_4	+	2385750.0	2386831	yfbL
yfbL_5	+	2385769.0	2386831	yfbL
insA1B1AB1	-	19811	20508	insA1,insB1,insAB1
rpoS_4	-	2866559	2867654	rpoS
glnD	-	185978	188655	glnD
rpmI-rplT	-	1799363	1800427	rplT,rpmI
fepB	-	623554	624727	fepB
luxS_1	-	2814218	2815065	luxS
yhhA_1	+	3586729.0	3587383	yhhA
yhhA_2	+	3586919.0	3587383	yhhA
ackA-pta_1	+	2413459.0	2416891	pta,ackA
mocA_1	+	3015056.0	3015738	mocA
ubiT-yhbS_1	-	3300255	3301301	yhbS,ubiT
yacL	+	134339	134750	yacL
mdtNOP	-	4299564	4304109	mdtN,mdtO,mdtP
pbl	+	2993939	2994441	pbl
ybjX	-	918128	919103	ybjX
ybaK	-	506603	507082	ybaK
rrsH-ileV-alaV-rrlH-rrfH_1	+	223485	228875	rrfH,rrlH,alaV,ileV,rrsH
yijO_1	-	4147466	4148429.0	yijO
hypBCDE	+	2850839	2854321	hypB,hypC,hypD,hypE
yhcO_1	-	3385857	3386303.0	yhcO
yhcO_2	-	3385857	3386210.0	yhcO
can_1	-	142008	142703	can
ydeE_1	+	1621304.0	1622519	ydeE
ydeE_2	+	1621264.0	1622519	ydeE
yecA	-	1990954	1991619	yecA
gloB_1	-	234027	234926.0	gloB
yedP	+	2025511	2026326	yedP
tnaAB	+	3888730	3891483	tnaB,tnaA
bepA-yfgD_1	+	2616026	2617937	yfgD,bepA
rdlB_1	+	1269856.0	1269923	rdlB
ygfK-ssnA	+	3015992	3020489	ssnA,ygfK
zraSR	+	4201905	4204645	zraR,zraS
yjgR_1	-	4488561	4490085.0	yjgR
yjbE	+	4235858	4236209	yjbE
ppiA_3	-	3491725	3492430	ppiA
pspABCDE	+	1368038	1370003	pspA,pspB,pspC,pspD,pspE
galET_1	-	789983	792086	galT,galE
macAB	+	919235	922293	macB,macA
ygcS	-	2896533	2897870	ygcS
rhaD	-	4093448	4094385	rhaD
yncH	+	1526940	1527152	yncH
fadR_2	+	1234905	1235698	fadR
gadC_1	-	1568904	1570584.0	gadC
gadC_2	-	1568904	1570527.0	gadC
gadC_3	-	1568904	1570577.0	gadC
yiiF_1	+	4079597.0	4080025	yiiF
yiiF_2	+	4079562.0	4080025	yiiF
ydeJ	+	1624688	1625291	ydeJ
aceBAK	+	4215402	4220332	aceB,aceA,aceK
ysaA	-	3741109	3741582	ysaA
dnaX	+	492056	494023	dnaX
mglAC	-	2236743	2239391	mglC,mglA
galETK_2	-	788615	792081	galK,galT,galE
yeaC	-	1861702	1861974	yeaC
mmuPM	+	275325	277647	mmuM,mmuP
ykgMO	-	312374	312805	ykgM,ykgO
ecpBCDE_2	-	304495	310076	ecpE,ecpD,ecpC,ecpB
insE4F4EF4	-	1094275	1095437	insE4,insF4,insEF4
rpiA	-	3058644	3059353	rpiA
glnLG_1	-	4053869	4056339	glnG,glnL
cysQ	+	4436755	4437495	cysQ
ycgZ-ymgA-ariR-ymgC_2	+	1215752	1216996	ymgC,ariR,ymgA,ycgZ
allB_2	+	538986	540508	allB
yegD_1	+	2147644.0	2149026	yegD
yddM	-	1552398	1552682	yddM
rimJ	+	1125522	1126146	rimJ
yagEF	+	282278	285168	yagF,yagE
yecJ_1	-	1987507	1987802.0	yecJ
ycjW_1	-	1382963	1383991.0	ycjW
lon_2	+	458815	461242	lon
gadY	+	3664864	3664969	gadY
spy	-	1825057	1825688	spy
umuDC	+	1230738	1232454	umuD,umuC
pgk-fbaA_2	-	3070165	3072735	fbaA,pgk
allB_3	+	539041	540508	allB
ydcK_1	-	1499469	1500640.0	ydcK
hlpA-lpxD-fabZ-lpxA	+	200455	203348	lpxA,fabZ,lpxD,skp
yijE_1	+	4136089.0	4137013	yijE
ilvA	+	3955235	3957123	ilvA
tatABC_1	+	4021909	4023537	tatC,tatB,tatA
intZ_1	+	2558693.0	2560066	intZ
pcnB-folK_3	-	157253	159171	folK,pcnB
hfq-hflXKC_1	+	4399801	4404304	hflC,hflK,hflX,hfq
rnhA	-	235535	236041	rnhA
sbmA-yaiW	+	396553	398966	yaiW,sbmA
panD_2	-	146314	146745	panD
phoPQ_1	-	1188316	1190508	phoQ,phoP
mltB	-	2824491	2825576	mltB
mutH_1	+	2969582.0	2970351	mutH
mutH_2	+	2969614.0	2970351	mutH
insA5B5AB5	-	1978518	1979226	insA5,insB5,insAB5
rnlB_2	+	2766707	2767355	rnlB
yjjP	-	4602088	4603034	yjjP
rluF_1	+	4230309.0	4231226	rluF
rluF_2	+	4230162.0	4231226	rluF
yjeJ_1	-	4373365	4374369.0	yjeJ
yjeJ_2	-	4373365	4374403.0	yjeJ
csrB	-	2924156	2924524	csrB
dsdXA	+	2477821	2480530	dsdX,dsdA
eutBCLKR	-	2554130	2558679	eutB,eutC,eutL,eutK,eutR
gshA	-	2814883	2816439	gshA
cspA_2	+	3719940	3720313	cspA
lpxP	+	2495578	2496565	lpxP
yiaY_1	-	3756676	3757878.0	yiaY
yiaY_2	-	3756676	3757928.0	yiaY
yiaY_3	-	3756676	3757880.0	yiaY
yhgE_1	-	3530715	3532588.0	yhgE
yhgE_2	-	3530715	3532485.0	yhgE
yhgE_3	-	3530715	3532538.0	yhgE
mraZW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	+	89596	107474	lpxC,ftsZ,ftsA,ftsQ,ddlB,murC,murG,ftsW,murD,mraY,murF,murE,ftsI,ftsL,rsmH,mraZ
lysT-valT-lysW	+	780514	780918	lysT,valT,lysW
mazEFG_1	-	2909894	2911355	mazG,mazF,mazE
maeA_1	-	1553972	1555727.0	maeA
maeA_2	-	1553972	1555742.0	maeA
sseB	-	2654157	2654933	sseB
eaeH-insE1EF1F1	+	314357	316453	insF1,insE1,insEF1,eaeH
gltF	+	3361176	3361940	gltF
yegP	+	2165189	2165521	yegP
erpA	+	176561	176954	erpA
rlmJ	+	3645350	3646227	rlmJ
clpPX_3	+	456646	458755	clpP,clpX
cueO	+	137045	138633	cueO
hofMNOP	-	3520615	3522928	hofM,hofN,hofO,hofP
phoPQ_2	-	1188316	1190483	phoQ,phoP
insI2	+	1469358	1470509	insI2
bolA_2	+	454434	454865	bolA
basRS	-	4332181	4333950	basS,basR
artJ	-	899648	900626	artJ
curA	+	1519027	1520064	curA
ybiV_1	-	859213	860088.0	ybiV
dauA	-	1259124	1260803	dauA
flgK	+	1138351	1141063	flgO,flgL,flgK
aroD	+	1774571	1775444	aroD
yadE_1	+	145053.0	146310	yadE
yadE_2	+	144965.0	146310	yadE
yecT	+	1961935	1962460	yecT
yejK_1	-	2282940	2284109.0	yejK
mlaFEDCB_1	-	3336963	3340121	mlaF,mlaE,mlaD,mlaC,mlaB
yoaB_1	+	1893321.0	1893711	yoaB
yoaB_2	+	1893359.0	1893711	yoaB
ybeR-djlB_1	+	676637.0	678842	djlB,ybeR
ybeR-djlB_2	+	676560.0	678842	djlB,ybeR
ybeR-djlB_3	+	676590.0	678842	djlB,ybeR
ypfG_1	-	2581734	2582893.0	ypfG
ypfG_2	-	2581734	2582880.0	ypfG
ldtF	-	245065	245805	dpaA
pflB_4	-	951207	953641	pflB
ydgD_1	+	1671957.0	1672781	ydgD
ydgD_2	+	1671953.0	1672781	ydgD
aspA	-	4366844	4368432	aspA
yniB	-	1808697	1809263	yniB
dnaTC-yjjA	-	4599620	4601615	yjjA,dnaC,dnaT
yhgN	+	3575071	3575664	yhgN
csdAE	+	2943337	2944985	csdE,csdA
rpsT_2	-	20771	21210	rpsT
dksA-gluQ	-	159186	160751	gluQ,dksA
yggX-mltC	+	3103993	3105512	mltC,yggX
ygaY	+	2808316	2809493	ygaY
ymgF_1	+	1218814.0	1219201	ymgF
ymgF_2	+	1218937.0	1219201	ymgF
ymgF_3	+	1218953.0	1219201	ymgF
ymgF_4	+	1218940.0	1219201	ymgF
dsbGp // dsbG	-	637827	638800	dsbG
sroH	-	4190327	4190487	sroH
ygfZ	+	3041282	3042293	ygfZ
pspG	+	4262816	4263249	pspH,pspG
argU	+	564703	564799	argU
rpe-gph-trpS	-	3512634	3515153	trpS,gph,rpe
pepB	-	2655075	2656358	pepB
arpA_1	-	4220301	4222691.0	arpA
arpA_2	-	4220301	4222629.0	arpA
arpA_3	-	4220301	4222513.0	arpA
hemF_2	+	2552982	2554124	hemF
malXY	+	1699313	1702129	malX,malY
ibaG	-	3336549	3336886	ibaG
dnaN-recF_6	-	3880148	3882348	recF,dnaN
yajG	-	453557	454210	yajG
ucpA_2	-	2543832	2544664	ucpA
zapA_1	+	3055551.0	3055941	zapA
caiTABCDE	-	34781	42037	caiE,caiD,caiC,caiB,caiA,caiT
cmtBA-yggPF-fumE-yggC	-	3073976	3079330	cmtB,cmtA,yggP,yggF,fumE,yggC
lipB_1	-	661637	662401.0	lipB
lipB_2	-	661637	662399.0	lipB
lysZ	+	781369	781444	lysZ
aspU	+	228898	229052	aspU
xylFGHR	+	3731069	3736157	xylF,xylG,xylH,xylR
chbBCARFG	-	1816386	1821726	chbG,chbF,chbR,chbA,chbC,chbB
tppB	+	1712671	1714271	dtpA
setB_1	+	2263836.0	2265044	setB
setB_2	+	2263713.0	2265044	setB
murA	-	3335235	3336494	murA
insH-2_1	-	574737	575774.0	insH2
sufABCDSE	-	1758874	1764418	sufE,sufS,sufD,sufC,sufB,sufA
ybjO-rlmC_1	+	897947.0	899645	rlmC,ybjO
ybjO-rlmC_2	+	897852.0	899645	rlmC,ybjO
kduD	-	2982497	2983258	kduD
preTA	+	2233989	2236500	preA,preT
ssrS_2	+	3055759	3056283	ssrS
ydfH	+	1628326	1629038	rspR
insA4AB4B4	+	1049833	1050530	insB4,insA4,insAB4
yrbN-deaD_1	-	3305971	3308698	deaD,yrbN
yfaH	+	2349687	2349893	yfaH
mdaB_1	+	3172506.0	3173111	mdaB
mdaB_2	+	3172423.0	3173111	mdaB
mdaB_3	+	3172407.0	3173111	mdaB
dsdC	-	2476694	2477746	dsdC
yebK_1	+	1936590.0	1937521	yebK
sdhCDAB-sucABCD-sdhX	+	754958	765150	sdhX,sdhC,sdhD,sdhA,sdhB,sucA,sucB,sucC,sucD
mrp	-	2192993	2194203	mrp
sohB_1	+	1329301	1330381	sohB
pabB-nudL_1	+	1894779.0	1896748	nudL,pabB
pabB-nudL_2	+	1894628.0	1896748	nudL,pabB
ybiP_1	-	851014	852626.0	opgE
moaABCDE_2	+	816827	819747	moaA,moaB,moaC,moaD,moaE
rsmF	+	1920223	1921662	rsmF
ribA_2	-	1338512	1339190	ribA
rpsU-dnaG-rpoD_1	+	3210646	3214962	rpsU,dnaG,rpoD
coaA	-	4174076	4175107	coaA
gntR_2	-	3577622	3578862	gntR
ptsG_2	+	1157626	1159302	ptsG
intS	+	2466515	2467702	intS
rplU-rpmA	-	3332862	3333516	rpmA,rplU
tehAB	+	1500536	1502155	tehA,tehB
tolC-ygiBC_3	+	3178074	3181581	ygiC,ygiB,tolC
ymcE-gnsA_1	+	1051830.0	1052240	gnsA,ymcE
gpp	-	3962745	3964229	gpp
ralA	+	1413556	1413734	ralA
talA-tktB_2	+	2578570	2581639	tktB,talA
lipA	-	659251	660301	lipA
asnT	+	2044541	2044750	asnT
ykgA	-	316450	317136	ykgA
yciVOQ	+	1323188	1326641	yciQ,yciO,rnm
yqhG	+	3157545	3158576	yqhG
pgl_1	+	798539.0	799581	pgl
mdtK_1	+	1743269.0	1744830	mdtK
mdtK_2	+	1743375.0	1744830	mdtK
mdtK_3	+	1743375.0	1744830	mdtK
rssAB	+	1289106	1291255	rssB,rssA
bamE	+	2753486	2753946	bamE
ybcH_1	-	587091	588070.0	ybcH
fadBA	-	4027609	4031013	fadA,fadB
yebB_1	+	1946144	1946853	yebB
lacZYA_2	-	361140	366343	lacA,lacY,lacZ
yceJI_1	-	1117901	1119071	yceJ,yceI
rrsB-gltT-rrlB-rrfB_1	+	4166367	4171962	rrfB,rrlB,gltT,rrsB
elaD_1	+	2382654.0	2383924	elaD
ansB_2	-	3099654	3100790	ansB
ftsZ_3	+	105045	106456	ftsZ
argG	+	3318562	3319980	argG
yfhR_1	+	2664244.0	2665244	yfhR
yfhR_2	+	2664204.0	2665244	yfhR
glyQS	-	3722291	3725354	glyS,glyQ
cyoABCDE	-	446815	451653	cyoE,cyoD,cyoC,cyoB,cyoA
nadB	+	2710357	2712042	nadB
galU	+	1291405	1292365	galU
sbmC_1	-	2080789	2081303	sbmC
ybfD	+	738092	738853	ybfD
yfhL	+	2699633	2699923	yfhL
cyaY_1	-	3993739	3994083.0	cyaY
cpdB	-	4434622	4436629	cpdB
mutY-yggX-mltC_2	+	3102911	3105512	mltC,yggX,mutY
csiD-ygaF-gabDTP	+	2788927	2795653	gabP,gabT,gabD,lhgD,glaH
insZ	-	1294426	1295322	insZ
fucU	+	2938837	2939310	fucU
yfdY_1	-	2495050	2495333.0	yfdY
yfdY_2	-	2495050	2495336.0	yfdY
mpl_2	+	4455760	4457158	mpl
fimB_1	+	4540667.0	4541559	fimB
fimB_2	+	4540809.0	4541559	fimB
yibL_1	+	3776597.0	3777027	yibL
yeiL_1	+	2255290.0	2256014	yeiL
yajQ	+	444658	445174	yajQ
glyA	-	2684075	2685574	glyA
gltBDF_1	+	3354509	3361940	gltB,gltD,gltF
yaiO_1	-	380069	380850.0	yaiO
yaiO_2	-	380069	380957.0	yaiO
yaiO_3	-	380069	380973.0	yaiO
cyuPA	-	3255341	3258010	cyuP,cyuA
maeB	-	2576098	2578377	maeB
gapA-yeaD	+	1862618	1864734	yeaD,gapA
acrAB	-	481254	485698	acrA,acrB
murB-birA	+	4172057	4174047	birA,murB
yjcF_1	-	4281783	4283106.0	yjcF
dam-rpe-gph-trpS_1	-	3512634	3516252	trpS,gph,rpe,dam
rseABC	-	2707322	2709632	rseC,rseB,rseA
pstS_2	-	3910443	3911568	pstS
dcuSR	-	4349315	4351685	dcuR,dcuS
mcaS	-	1405658	1405751	mcaS
yeeZ_1	-	2088304	2089211.0	yeeZ
yeeZ_2	-	2088304	2089176.0	yeeZ
creABCD	+	4635477	4639572	creA,creB,creC,creD
rnlAB	+	2765894	2767355	rnlB,rnlA
aas-lplT	-	2972669	2976014	aas,lplT
yebO	-	1908261	1908548	yebO
yacG	-	111649	111876	yacG
selD-topB_2	-	1844937	1848029	topB,selD
pqiABC_2	+	1011666	1015459	pqiC,pqiB,pqiA
yqjA-mzrA_1	+	3247548	3248822	mzrA,yqjA
sixA_1	-	2456327	2456999	sixA
ydhM	+	1726023	1726622	nemR
fieF_1	+	4106432.0	4107371	fieF
fieF_2	+	4106449.0	4107371	fieF
yjeFE-amiB-mutL-miaA-hfq-hflXKC_2	+	4393937	4404304	hflC,hflK,hflX,hfq,miaA,mutL,amiB,tsaE,nnr
yaeP-rof	-	213678	214187	yaeP,rof
gudPXD	-	2918045	2922130	gudD,gudX,gudP
dcp_1	-	1625335	1627422.0	dcp
metC	+	3152075	3153423	metC
metK_1	+	3086577	3087860	metK
ygbLM	+	2863593	2865012	ygbM,ygbL
ybbY-glxK	+	540359	543033	glxK,ybbY
yhhM_1	-	3605251	3605634.0	yhhM
yhhM_2	-	3605251	3605794.0	yhhM
nagK-cobB_1	+	1178540.0	1180359	cobB,nagK
glcBA	-	3119597	3123835	glcA,glcB
stfE-tfaE	-	1208517	1209655	stfE,tfaE
tyrTV-tpr	-	1287009	1287665	tpr,tyrV,tyrT
yibT_1	-	3776171	3776424.0	yibT
yibT_2	-	3776171	3776420.0	yibT
ycaM_1	+	947120.0	948659	ycaM
ycaM_2	+	947145.0	948659	ycaM
ycaM_3	+	947127.0	948659	ycaM
ycaM_4	+	947144.0	948659	ycaM
rlmD	-	2913699	2915043	rlmD
yneJ_1	+	1614780.0	1615685	ptrR
yneJ_2	+	1614788.0	1615685	ptrR
rcsB_1	+	2315695	2316827	rcsB
napFDAGHBC-ccmABCDEFGH_2	-	2291358	2303574	ccmH,ccmG,ccmF,ccmE,ccmD,ccmC,ccmB,ccmA,napC,napB,napH,napG,napA,napD,napF
fucPIKUR	+	2934119	2940099	fucP,fucI,fucK,fucU,fucR
pykF_3	+	1755467	1757110	pykF
hipBA	-	1590854	1592482	hipA,hipB
yjcB	-	4274760	4275164	yjcB
slyX_1	+	3477431.0	3477858	slyX
fadE	-	240859	243406	fadE
rcnB_1	+	2186884.0	2187298	rcnB
CsiR	+	2795674	2796336	glaR
xthA	+	1832399	1833234	xthA
xylE	-	4240734	4242291	xylE
exuT_2	+	3245043	3246522	exuT
sfmAC	+	558212	559666	sfmC,sfmA
hflD-purB	-	1190616	1192686	purB,hflD
insA2B2AB2-afuBC	-	277756	279875	insA2,insB2,insAB2,afuB,afuC
cyaR_3	+	2167114	2167200	cyaR
ugpBAECQ_1	-	3587370	3592378	ugpQ,ugpC,ugpE,ugpA,ugpB
endA_2	+	3090275	3091123	endA
fimB_2	+	4540667	4541559	fimB
yccM	-	1052289	1053362	yccM
avtA	+	3739674	3740958	avtA
iraM_1	-	1211680	1212090	iraM
artPIQM_2	-	900695	903843	artM,artQ,artI,artP
cysG_2	+	3497793	3499201	cysG
yhiS	+	3651291	3653713	yhiS
tqsA	+	1673890	1674947	tqsA
yfeO_1	+	2509453.0	2510886	yfeO
ybfF_1	-	712038	712846.0	ybfF
aceK	+	4218566	4220332	aceK
aroL-yaiA-aroM_2	+	406280	408105	aroL,yaiA,aroM
arcA_6	-	4639539	4640681	arcA
poxB-ltaE-ybjT_1	-	906852	911076.0	poxB,ltaE,ybjT
poxB-ltaE-ybjT_2	-	906852	911076.0	poxB,ltaE,ybjT
mngAB	+	765811	770611	mngB,mngA
rrsB-gltT-rrlB-rrfB_2	+	4166484	4171962	rrfB,rrlB,gltT,rrsB
ycdT	+	1092841	1094234	dgcT
ybiU_1	-	857796	859104.0	ybiU
ybiU_2	-	857796	859106.0	ybiU
ybiU_3	-	857796	859100.0	ybiU
bluR	-	1213328	1214113	bluR
cspB	-	1641339	1641715	cspB
panBC	-	147944	149630	panC,panB
ykfBF-yafX-ykfGH-yafW-ykfI_1	-	263328	266227	ykfI,yafW,ykfH,ykfG,yafX,ykfF,ykfB
ycgV_1	-	1253085	1256110.0	ycgV
ycgV_2	-	1253085	1256111.0	ycgV
patA_1	+	3219458	3220873	patA
yafJ	+	244327	245094	yafJ
peaD	+	566376	566687	peaD
dapA-nlpB	-	2597803	2599784	bamC,dapA
yjcE_1	+	4279829.0	4281629	yjcE
yjcE_2	+	4279835.0	4281629	yjcE
yjdP	+	4313868	4314197	yjdP
rhaM	-	4093124	4093438	rhaM
murQP_2	+	2545733	2548097	murP,murQ
sad_1	-	1613315	1614799.0	sad
ogt	-	1399721	1400284	ogt
lgt-thyA	-	2964320	2966121	thyA,lgt
galETKM_2	-	787689	792081	galM,galK,galT,galE
hypF_2	-	2835173	2838105	hypF
leuO_3	+	84154	85312	leuO
glnHPQ_1	-	845741	848198	glnQ,glnP,glnH
cho	+	1823492	1824402	cho
fryBC-ypdFE-fryA	-	2501990	2508242	fryB,fryC,ypdF,ypdE,fryA
pdxY	-	1715026	1715919	pdxY
mdh_2	-	3383330	3384470	mdh
ybfL	+	736900	737961	ybfL
ompX	+	850419	851009	ompX
eutHA	-	2565481	2568107	eutH,eutA
barA	+	2915057	2917813	barA
ychJ_1	-	1288674	1289177.0	ychJ
yaeF_1	-	216179	217135.0	yaeF
lolA-rarA	+	937328	939337	rarA,lolA
nirBDC-cysG	+	3493987	3499201	nirB,nirD,nirC,cysG
hypF_3	-	2835173	2837455	hypF
rdlA_1	+	1269323.0	1269389	rdlA
bcsABZC	-	3685700	3695236	bcsC,bcsZ,bcsB,bcsA
motRAB-cheAW	-	1972771	1977302	motR,cheW,cheA,motB,motA
pgpC-tadA	-	2697354	2698638	pgpC,tadA
epmA	+	4382618	4383620	epmA
ansP_1	-	1524481	1526020	ansP
rsd_2	-	4196332	4196954	rsd
fadL	+	2461205	2462646	fadL
ssb_2	+	4274080	4274661	ssb
yfcUSRQPO	-	2449228	2455001	yfcU,yfcS,yfcR,yfcQ,yfcP,yfcO
ydeO	-	1582926	1583717	ydeO
rsmC_1	-	4606669	4607868.0	rsmC
rsmC_2	-	4606669	4607725.0	rsmC
artPIQM_3	-	900695	903836	artM,artQ,artI,artP
dgt_1	+	179196	180754	dgt
phoPQ_3	-	1188316	1190491	phoQ,phoP
yniD_1	+	1805101.0	1805272	yniD
ybiB	+	835248	836210	ybiB
ugpBAECQ_2	-	3587370	3592426	ugpQ,ugpC,ugpE,ugpA,ugpB
ybiI	-	838190	838484	ybiI
nadC	-	117752	118663	nadC
casDE-ygbTF	-	2878569	2881078	cas2,cas1,casE,casD
lolCDE	+	1175427	1178564	lolE,lolD,lolC
rpoZ-spoT-trmH-recG	+	3822077	3827291	rpoZ,spoT,trmH,recG
aphA	+	4269414	4270127	aphA
ynjH_1	-	1841863	1842188	ynjH
sstT	+	3239863	3241188	sstT
tktA	-	3079644	3081707	tktA
yfgHI	+	2629792	2630865	yfgI,yfgH
mrr	+	4586949	4587863	mrr
yrdD-rimN-aroE-yrdB	-	3429766	3431962	yrdB,aroE,tsaC,yrdD
accA_1	+	208411	209580	accA
ybdH_1	-	632389	633517.0	hcxA
ybdH_2	-	632389	633524.0	hcxA
fabI_2	-	1350251	1351118	fabI
rmuC	+	4017333	4018760	rmuC
gntT_3	+	3546405	3547875	gntT
