Name	Direction	TU_start	TU_end	Genes
selAB	-	3758017	3761297	selB,selA
selC	+	3836198	3836316	selC
selD-topB	-	1844932	1848024	topB,selD
seqA-pgm	+	712942	715242	pgm,seqA
serA	-	3057178	3058549	serA
serB	+	4624856.0	4625863	serB
serB-radA	+	4624856	4627294	radA,serB
serC	+	957579	958741	serC
serC-aroA	+	957595	960095	serC,aroA
serS	+	939365	940765	serS
serT	-	1031551	1031719	serT
serU	-	2043468	2043562	serU
serV-argVYZQ	-	2817784	2818697	argQ,argZ,argY,argV,serV
serW	-	925843	926043	serW
serX	-	1096979	1097676	serX
setB	+	2263713.0	2265044	setB
setC	+	3836838.0	3838137	setC
sfmA	+	558062.0	558754	sfmA
sfmAC	+	558212	559666	sfmC,sfmA
sfmCD	+	558974	562300	sfmD,sfmC
sfmHF	+	562336	563845	sfmF,sfmH
sfsA-dksA	-	160149	161515	dksA,sfsA
sfsB	+	3334858	3335187	sfsB
sgcXBCQAER	-	4526106	4531651	sgcX,sgcB,sgcC,sgcQ,sgcA,sgcE,sgcR
sgrR-sroA-thiBPQ	-	72229	77338	sgrR,sroA,thiB,thiP,thiQ
sgrST-setA	+	77367	78799	sgrT,setA,sgrS
shiA	+	2053566	2054959	shiA
shoB	-	2700117	2700291	shoB
sibA	+	2153311	2153454	sibA
sibB	+	2153646	2153781	sibB
sibC	+	3056851	3056991	sibC
sibD	-	3194721	3194865	sibD
sibE	-	3195097	3195240	sibE
sieB	+	1418671	1419159	sieB
sixA	-	2456327	2456999	sixA
slp-dctR	+	3653936	3655213	dctR,slp
slt	+	4630700	4632670	slt
slyA	-	1720390	1721014.0	slyA
slyB	+	1719748	1720343	slyB
slyD	-	3477907	3478699.0	slyD
slyX	+	3477431.0	3477858	slyX
smf	-	3432436	3433686	smf
smg	-	3431991	3432464	smg
smpB	+	2754767.0	2755378	smpB
smrB	+	2448436.0	2449157	smrB
smtA-mukFEB	+	973404	980786	mukB,mukE,mukF,cmoM
sodA	+	4100759	4101522	sodA
sodB	+	1735323	1736114	sodB
sodC	-	1724134	1724679	sodC
sohA-yhaV	+	3276972	3277801	yhaV,prlF
sohB	+	1329284	1330381	sohB
sokB	+	1492119	1492175	sokB
sokC	+	16952	17010	sokC
sokX	+	2887353	2887411	sokX
solA-yceO	-	1119307	1120609	solA,yceO
soxR	+	4277447	4277957	soxR
soxS	-	4277060	4277423	soxS
speAB	-	3082877	3086048	speB,speA
speB	-	3082877	3083946	speB
speC	-	3107020	3109175	speC
speD	-	134756	135717	speD
speE	-	135598	136504	speE
speF-potE	-	716946	720822	speFL,potE,speF
spf	+	4049899	4050016	spf
sppA	+	1848711.0	1850738	sppA
spy	-	1825057	1825688	spy
sra	-	1555826	1556046	sra
sraA	-	458728	458784	sraA
sraB	+	1146589	1146757	sraB
sraG	+	3311183	3311398	sraG
srkA-dsbA	+	4042391	4044044	dsbA,srkA
srlAEBD-gutM-srlR-gutQ	+	2825791	2830778	srlA,srlE,srlB,srlD,gutM,srlR,gutQ
srlR	+	2828860	2829820	srlR
srmB	+	2712876.0	2714230	srmB
sroA	-	75516	75608	sroA
sroG-ribB	-	3183813	3184718	sroG,ribB
sroH	-	4190327	4190487	sroH
ssb	+	4274011	4274661	ssb
sseA	+	2652391	2653339	sseA
sseB	-	2654157	2654933	sseB
ssnA	+	3018950	3020522	ssnA
sspAB	-	3376249	3377569	sspB,sspA
ssrA	+	2755586	2755955	ssrA
ssrS	+	3055759	3056283	ssrS
ssrS-ygfA	+	3055759	3056789	fau,ssrS
sstT	+	3239863	3241188	sstT
ssuEADCB	-	993277	997563	ssuB,ssuC,ssuD,ssuA,ssuE
stfE-tfaE	-	1208517	1209655	stfE,tfaE
stfR-tfaR	+	1428796	1432986	tfaR,stfR
stfZ	-	104948	105499	stfZ
sthA	-	4159390	4160802	sthA
stpA	-	2798091	2798578	stpA
sucAB	+	758586	762966	sucB,sucA
sucABCD-sdhX	+	758586	765150	sdhX,sucA,sucB,sucC,sucD
sufABCDSE	-	1758874	1764418	sufE,sufS,sufD,sufC,sufB,sufA
sugE	+	4376794	4377192	gdx
suhB	+	2663442	2664245	suhB
sulA	-	1020410	1020947	sulA
surA-pdxA-rsmA-apaGH	-	50380	54732	apaH,apaG,rsmA,pdxA,surA
sutR	+	1506150	1506708	sutR
syd	-	2924735	2925369.0	syd
symE	-	4579499	4579917	symE
symR	+	4579835	4579911	symR
tabA	+	4474783.0	4475314	tabA
tag-yiaC	+	3713092	3714092	yiaC,tag
talA	+	2578608	2579616	talA
talA-tktB	+	2578570	2581639	tktB,talA
talB	+	8191	9226	talB
tam	+	1607221	1608104	tam
tamAB-ytfP	+	4442382	4448235	ytfP,tamB,tamA
tapT-patZ	+	2719223	2722613	patZ,tapT
tar-tap-cheRBYZ	-	1966393	1972716	cheZ,cheY,cheB,cheR,tap,tar
tas	+	2971569.0	2972637	tas
tatABC	+	4021909	4024336	tatD,tatC,tatB,tatA
tatD	+	4023554	4024336	tatD
tatE	+	658871.0	659150	tatE
tauABC	+	385232	387798	tauC,tauB,tauA
tauABCD	+	385205	388646	tauD,tauC,tauB,tauA
tcdA	-	2945036	2945842	tcdA
tcyJ	-	1999541	2000410	tcyJ
tcyP	+	1810882	1812325	tcyP
tdcABCDEFG	-	3258285	3267093	tdcG,tdcF,tdcE,tdcD,tdcC,tdcB,tdcA
tdcBCDEFG	-	3258285	3266058	tdcG,tdcF,tdcE,tdcD,tdcC,tdcB
tdcR	+	3267221.0	3267598	tdcR
tdk	+	1293493.0	1294144	tdk
tehAB	+	1500536	1502155	tehA,tehB
tesA-ybbO	-	518340	519949	ybbO,tesA
tesB	-	474301	475201	tesB
tfaD	+	581534	582097	tfaD
tfaS	+	2470803	2471105	tfaS
tfaX	+	582875	583060	tfaX
tgt-yajC	+	426055	427786	yajC,tgt
thiCEFSGH	-	4190735	4196281	thiS,thiH,thiG,thiF,thiE,thiC
thiI	+	441468	442997	thiI
thiMD	-	2183716	2185451	thiM,thiD
thrL	+	148	310	thrL
thrLABC	+	148	5086	thrL,thrA,thrB,thrC
thrS-infC	-	1800035	1802733	infC,thrS
thrS-infC-rpmI-rplT-pheMST-ihfA	-	1795253	1802733	ihfA,pheT,pheS,pheM,rplT,rpmI,infC,thrS
thrU-tyrU-glyT-thrT-tufB	+	4175381	4177185	tufB,thrU,tyrU,glyT,thrT
thrW	+	262841	262946	thrW
thyA	-	2964320	2965254	thyA
tig	+	454993	456431	tig
tilS	+	212331	213629	tilS
tisB	+	3853337	3853689	tisB
tktA	-	3079644	3081707	tktA
tktB	+	2579308	2581639	tktB
tldD	-	3390583	3392184.0	tldD
tldE	+	4457945	4459311	tldE
tnaAB	+	3888730	3891483	tnaB,tnaA
tnaC	+	3888411	3888509	tnaC
tnaCAB	+	3888411	3891483	tnaC,tnaA,tnaB
tolB-pal-ybgF	+	777537.0	780389	cpoB,pal,tolB
tolC-ygiBC	+	3178004	3181581	ygiC,ygiB,tolC
tomB-hha	-	480090	480794	tomB,hha
tonB	+	1311054	1311846	tonB
topA	+	1330789	1333645	topA
topAI-yjhQ	-	4533239	4534053	topAI,yjhQ
torCAD	+	1058056	1062398	torC,torA,torD
torI	+	2476310	2476510	torI
torR	-	1057262	1057984	torR
torS	-	1053434	1056182.0	torS
torT	+	1056220.0	1057289	torT
torYZ	-	1954578	1958132	torZ,torY
tpiA	-	4110740	4111569	tpiA
tpke11	+	14080	14167	tpke11
tpke70	-	2496194	2496629	tpke70
tppB	+	1712671	1714271	dtpA
tpx	-	1388305	1388844	tpx
tqsA	+	1673890	1674947	tqsA
treA	-	1245679	1247425	treA
treBC	-	4463054	4466210	treC,treB
treF	+	3669551	3671241	treF
treR	-	4466284	4467347	treR
trg	+	1492439	1494110	trg
trhP	+	2165668	2167029	trhP
trkA	+	3436488	3437894	trkA
trkG	+	1423671.0	1425239	trkG
trmA	-	4162137	4163295	trmA
trmB-yggL	-	3101807	3102852	trmB,yggL
trmC	+	2441764	2443770	mnmC
trmJ	-	2662583	2663323	trmJ
trmL	+	3781215	3781688	trmL
trpCBA	-	1316416	1319944	trpA,trpB,trpC
trpL	-	1322975	1323108	trpL
trpLEDCBA	-	1316383	1323108	trpA,trpB,trpC,trpD,trpE,trpL
trpR	+	4632704	4633144	trpR
trpS	-	3512634	3513697	trpS
trpt	+	3946957	3947032	trpT
truD	-	2870255	2871304	truD
trxA	+	3965647	3966136	trxA
trxB	-	931019	932078	trxB
trxC	+	2718675	2719154	trxC
tsaB-yeaY	-	1889951	1891297	tsaB,yeaY
tsaD	-	3209530	3210628.0	tsaD
tsaE-amiB-mutL-miaA-hfq-hflXKC	+	4395555	4404304	hflC,hflK,hflX,hfq,miaA,mutL,amiB,tsaE
tsgA	+	3492519	3493749	tsgA
tsr	+	4591412	4593312	tsr
tsx	-	431096	432245	tsx
ttcA	-	1411013	1411985.0	ttcA
ttdABT	+	3206424	3209487	ttdT,ttdA,ttdB
ttdR	-	3205324	3206380	ttdR
tufA	-	3470145	3471724	tufA
tus	+	1684173.0	1685188	tus
tusA	-	3608751	3609020.0	tusA
tusE	-	1030339	1030668	tusE
tynA	-	1449076	1451409	tynA
tyrB	+	4267082	4268340	tyrB
tyrP	+	1989502	1990892	tyrP
tyrR	+	1386692	1388301	tyrR
tyrS-pdxY	-	1715026	1717283	pdxY,tyrS
tyrTV-tpr	-	1287009	1287665	tpr,tyrV,tyrT
tyrV-tpr	-	1287009	1287358	tpr,tyrV
uacT	+	3031367	3032815	uacT
ubiCA	+	4252443	4253888	ubiC,ubiA
ubiD	+	4024809.0	4026481	ubiD
ubiEJB	+	4018855	4021866	ubiB,ubiJ,ubiE
ubiF	+	695101	696276	ubiF
ubiG	+	2339539	2340289	ubiG
ubiK	+	3184840	3185130	ubiK
ubiT-yhbS	-	3300255	3301368	ubiT,yhbS
ubiUV	+	3301485	3303367	ubiV,ubiU
ubiX	-	2428030	2428656	ubiX
ucpA	-	2543832	2544671	ucpA
udk-dcd	-	2141634	2142948	dcd,udk
udp	+	4016391	4017192	udp
ugd	-	2098447	2099735.0	ugd
ugpBAECQ	-	3587370	3592426	ugpQ,ugpC,ugpE,ugpA,ugpB
uhpABC	-	3847305	3850726	uhpC,uhpB,uhpA
uhpB	-	3848634	3850294	uhpB
uhpT	-	3845776	3847198	uhpT
uidABC	-	1691586	1696152	uidC,uidB,uidA
uidR	-	1696462	1697075	uidR
ulaABCDEF	+	4419927	4424386	ulaF,ulaE,ulaD,ulaC,ulaB,ulaA
ulaG	-	4418561	4419675	ulaG
ulaR	-	4417698	4418562.0	ulaR
umpG-pcm	-	2868893	2870686	pcm,umpG
umpH	-	699574	700352	umpH
umuDC	+	1230738	1232454	umuD,umuC
ung	+	2716738	2717443	ung
uof-fur	-	710118	710829	uof,fur
upp-uraA	-	2618871	2620909	uraA,upp
uppS-cdsA	+	194784	196534	ispZ,cdsA,ispU
usg-truA-dedA	-	2434082	2436890	dedA,truA,usg
ushA	+	504886.0	506566	ushA
uspA	+	3639983	3640591	uspA
uspB	-	3639385	3639848	uspB
uspC	+	1979658.0	1980181	uspC
uspE	-	1397672	1398659	uspE
uspF	-	1435185	1435641	uspF
uspG	-	641439	641903	uspG
uvrA	-	4271007	4273936	uvrA
uvrB	+	813152	815547	uvrB
uvrC	-	1992874	1994879	uvrC
uvrD	+	3997907	4000177	uvrD
uvrYC	-	1992874	1995406	uvrC,uvrY
uxaB	-	1609229	1610737.0	uxaB
uxaCA	-	3241827	3244857	uxaA,uxaC
uxuAB	+	4551518	4554361	uxuB,uxuA
uxuR	+	4554458	4555349	uxuR
valS	-	4480932	4483927	valS
valUXY-lysV	+	2520924	2521519	valU,valX,valY,lysV
valVW	+	1746415	1746592	valV,valW
valZ-lysY	+	781068	781222	lysY,valZ
ves	-	1824362	1824984	ves
waaA	+	3808256	3809817	waaA
wbbIJK	-	2103391	2106057	wbbK,wbbJ,wbbI
wcaCDEF-gmd-fcl-gmm-wcaI-cpsBG-wcaJ-wzxC	-	2118680	2132070	wcaC,wcaD,wcaE,wcaF,gmd,fcl,gmm,wcaI,cpsB,cpsG,wcaJ,wzxC
wcaKLM	-	2114502	2118404	wcaK,wcaL,wcaM
wecH	+	3725887	3726882	wecH
wrbA-yccJ	-	1066864	1067758	wrbA,yccJ
wza-wzb-wzc-wcaAB	-	2132067	2137583	wcaB,wcaA,wzc,wzb,wza
wzbc	-	2133490	2137193	wza,wzc,wzb
wzzB	-	2097321	2098301	wzzB
xanP	+	3828821.0	3830336	xanP
xanQ-guaD-ghxQ	+	3024260.0	3028488	ghxQ,guaD,xanQ
xapAB	-	2522698	2524910	xapB,xapA
xapB	-	2522698	2524375	xapB
xapR	-	2521334	2522563	xapR
xdhABC	+	3000257	3003968	xdhB,xdhC,xdhA
xerD	-	3038847	3039851.0	xerD
xerD-dsbC-recJ	-	3036373	3039851	recJ,dsbC,xerD
xseA	+	2634197	2635602	xseA
xseB-ispA-dxs-yajO	-	437161	441373	yajO,dxs,ispA,xseB
xthA	+	1832399	1833234	xthA
xtpA	+	345252	345434	xtpA
xylAB	-	3727917	3730807	xylB,xylA
xylE	-	4240734	4242291	xylE
xylFGHR	+	3731069	3736157	xylF,xylG,xylH,xylR
xylR	+	3734906	3736157	xylR
xynR	-	288404	289162	xynR
yaaA	-	5683	6587.0	yaaA
yaaI	-	11382	11938.0	yaaI
yaaJ	-	6529	8017.0	yaaJ
yaaU	+	45592	47138	yaaU
yaaW	-	10643	11542.0	yaaW
yaaX	+	5030.0	5530	yaaX
yabI	+	71271	72115	yabI
yabPQ	+	58474	59279	yabQ,yabP
yabR	-	85467	85511	yabR
yacC-speED	-	134756	136940	yacC,speD,speE
yacG	-	111649	111876	yacG
yacH	-	129407	131466.0	yacH
yacL	+	134339	134750	yacL
yadC	-	149715	150983	yadC
yadD	+	146898.0	147870	rpnC
yadE	+	144965.0	146310	yadE
yadGH	+	142779	144472	yadH,yadG
yadI	+	144577	145017	yadI
yadMLKC	-	149715	152812	yadC,yadK,yadL,yadM
yadN	-	156299	156984.0	yadN
yadV-htrE	-	152829	156235	htrE,yadV
yaeF	-	216179	217135.0	yaeF
yaeH	-	183709	184095	yaeH
yaeI	-	184257	185069	yaeI
yaeP-rof	-	213678	214187	yaeP,rof
yaeQ-arfB-nlpE	+	214280	215979	nlpE,arfB,yaeQ
yaeR	+	211858.0	212266	yaeR
yafC	-	229967	231083.0	yafC
yafDE	+	231064	232549	yafE,yafD
yafF	+	239190	239378	yafF
yafJ	+	244327	245094	yafJ
yafL	+	246641.0	247461	yafL
yafNOP	+	251969	253161	yafP,yafO,yafN
yafS	+	234784.0	235538	yafS
yafT	+	237235.0	238120	yafT
yafU	-	238746	239114	yafU
yafV	-	239419	240216	yafV
yafY-ykfBF-yafX-ykfGH-yafW-ykfI	-	263328	266553	yafY,ykfB,ykfF,yafX,ykfG,ykfH,yafW,ykfI
yafZ	-	267184	268026	yafZ
yagAB-insX	-	280114	281983	yagA,yagB,insX
yagEF	+	282278	285168	yagF,yagE
yagGH	+	285395	288399	yagH,yagG
yagJ	+	291500	292231	yagJ
yagK	-	292322	293118	yagK
yagML	-	293220	294799	yagM,yagL
yagN	-	295139	295660.0	yagN
yagP	-	297381	297791	yagP
yagU	+	302991	303605	yagU
yahB	-	333501	334433	yahB
yahC	-	334525	335068.0	yahC
yahDEFG	+	335280	339743	yahG,yahF,yahE,yahD
yahE	+	335739	336788	yahE
yahH	+	339769	340089	yahH
yahIJ	+	340165	342507	yahJ,yahI
yahK	+	342884	343933	yahK
yahL	+	344176	344991	yahL
yahM	+	345336.0	345649	yahM
yahN	-	345666	346436.0	yahN
yahO	+	346432	346759	yahO
yaiA-aroM	+	406949	408105	aroM,yaiA
yaiI	+	405708.0	406222	yaiI
yaiL	+	376772	377311	yaiL
yaiO	-	380069	380850.0	yaiO
yaiP	-	382739	383985.0	yaiP
yaiS	-	384059	384830.0	yaiS
yaiT	+	390251	394418	yaiT
yaiX	-	380844	382872	yaiX
yaiY	-	399025	399547.0	yaiY
yaiZ	+	399454	399805	yaiZ
yajC-secDF	+	427205	430476	secF,secD,yajC
yajD	+	430469.0	430952	yajD
yajG	-	453557	454210	yajG
yajG-ampG	-	452070	454210	ampG,yajG
yajI	-	432312	433034.0	yajI
yajO	-	437161	438165	yajO
yajQ	+	444658	445174	yajQ
yajR	-	445302	446687	yajR
ybaA	+	476672	477025	ybaA
ybaB-recR	+	493709	495010	recR,ybaB
ybaE	-	465612	467312	ybaE
ybaK	-	506603	507082	ybaK
ybaL	-	501562	503295	ybaL
ybaN	+	490873.0	491259	ybaN
ybaP	-	507286	508264.0	ybaP
ybaQ	+	508191	508559	ybaQ
ybaV	+	463752.0	464308	ybaV
ybaY	+	475245.0	475951	ybaY
ybaZ	-	475982	476371	ybaZ
ybbAP	+	519733	522830	ybbP,ybbA
ybbB	-	530132	531226	selU
ybbN	-	517425	518490	cnoX
ybbY-glxK	+	540359	543033	glxK,ybbY
ybcH	-	587091	588070.0	ybcH
ybcI	-	556032	556632.0	ybcI
ybcK	+	568810.0	570428	ybcK
ybcLM	+	570893	572251	ybcM,ybcL
ybcN-ninE-ybcO-rusA-ylcG	+	572314.0	573870	ylcG,rusA,ybcO,ninE,ybcN
ybcQ	+	573956	574339	quuD
ybcV	-	579184	579594	ybcV
ybcW	+	579805.0	580086	ybcW
ybcY	-	582152	582806	ybcY
ybdD	+	631991.0	632379	ybdD
ybdF	-	605518	606053.0	ybdF
ybdG	-	603416	604663	ybdG
ybdH	-	632389	633517.0	hcxA
ybdJ	-	605951	606411.0	ybdJ
ybdK	-	606265	607561.0	ybdK
ybdL	+	633557.0	634746	ybdL
ybdM	-	634747	635555.0	ybdM
ybdN	-	635349	636686	ybdN
ybdO	-	636716	637618	citR
ybdR	+	641922.0	643326	ybdR
ybeD	-	662379	662706.0	ybeD
ybeD-lipB	-	661637	662706	lipB,ybeD
ybeF	-	660425	661545.0	ybeF
ybeL	+	674993	675500	ybeL
ybeM	+	658031	658818	ybeM
ybeQ	-	675570	676700.0	ybeQ
ybeR-djlB	+	676560.0	678842	djlB,ybeR
ybeT	-	678852	679416.0	ybeT
ybeU-djlC	+	679462.0	681663	djlC,ybeU
ybeX-lnt	-	689343	691784	ybeX,lnt
ybeZY	-	691874	693378	ybeZ,ybeY
ybeZYX-lnt	-	689343	693469	lnt,ybeX,ybeY,ybeZ
ybfA	+	729082.0	729340	ybfA
ybfD	+	738092	738853	ybfD
ybfE	-	711605	711939	ybfE
ybfF	-	712038	712846.0	ybfF
ybfHG	-	715947	716641	ybfG
ybfL	+	736900	737961	ybfL
ybfOC	+	734220	736219	ybfC,ybfO
ybfP	+	715412	715906	ybfP
ybfQ	+	736445	736699	ybfQ
ybgA-phr	+	738920	740925	phr,ybgA
ybgC-tolQRA	+	774644.0	777607	ybgC,tolQ,tolR,tolA
ybgD	-	752229	752958.0	ybgD
ybgIJKL-nei	+	742619	746726	nei,pxpA,pxpC,pxpB,ybgI
ybgQPO	-	747921	752169	ybgQ,ybgP,ybgO
ybgS	-	784937	785339.0	ybgS
ybgTE	+	774196	774602	ybgE,cydX
ybhA	-	797613	798537.0	ybhA
ybhB	-	807433	808035.0	ybhB
ybhC	-	805998	807321	ybhC
ybhD	-	799622	800709.0	ybhD
ybhH	+	800552.0	801811	ybhH
ybhI	+	801887	803320	ybhI
ybhJ	+	803503	805764	ybhJ
ybhK	-	815739	816692.0	ybhK
ybhL	+	819858	820588	ybhL
ybhM	+	820778.0	821506	ybhM
ybhP-clsB-ybhN	-	821542	824497	ybhP,clsB,ybhN
ybhQ	+	824601	825040	ybhQ
ybiA	-	832468	832960.0	ybiA
ybiB	+	835248	836210	ybiB
ybiI	-	838190	838484	ybiI
ybiJ	-	837665	837925	ybiJ
ybiN	+	842332	843258	rlmF
ybiO	-	843255	845664.0	ybiO
ybiP	-	851014	852626.0	opgE
ybiT	+	855947	857555	ybiT
ybiU	-	857796	859104.0	ybiU
ybiV	-	859213	860088.0	ybiV
ybiX	-	838530	839274.0	ybiX
ybiYW	-	860174	863511	ybiY,ybiW
ybjC-nfsA-rimK-ybjN	+	890892	893433	ybjN,rimK,nfsA,ybjC
ybjD	+	916473	918131	ybjD
ybjG	-	882792	883508	ybjG
ybjJI	-	885316	887339	ybjJ,ybjI
ybjK	+	887423	887959	rcdA
ybjL	-	888134	889938.0	ybjL
ybjM	+	889885.0	890466	ybjM
ybjN	+	892927	893433	ybjN
ybjO-rlmC	+	897852.0	899645	rlmC,ybjO
ybjP	-	903952	904523	ybjP
ybjQ-amiD	+	904517	905743	amiD,ybjQ
ybjS	-	905740	906898.0	ybjS
ybjX	-	918128	919103	ybjX
ycaC	-	944931	945557	ycaC
ycaD	+	945719.0	947019	ycaD
ycaI-msbA-lpxK-ycaQ	+	964108.0	970621	ycaQ,lpxK,msbA,ycaI
ycaK	+	949547.0	950258	ycaK
ycaL	+	960132.0	961028	ycaL
ycaM	+	947120.0	948659	ycaM
ycaN	-	948660	949568	ycaN
ycaO	-	954872	956632	ycaO
ycaP	+	956762	957454	ycaP
ycaR-kdsB	+	970642	971598	kdsB,ycaR
ycbC	-	972622	973401	elyC
ycbJ	+	971672	972645	ycbJ
ycbX	-	1006491	1007600	ycbX
ycbZ	-	1016539	1018460.0	ycbZ
yccA	-	1030701	1031443	yccA
yccE	+	1064006	1065292	yccE
yccFS	-	1021730	1024365	yccF,yccS
yccM	-	1052289	1053362	yccM
yccR	+	1021083	1021767	sxy
yccT	-	1027111	1027837	csgI
yccU	+	1027946	1028359	yccU
yccX	+	1029980.0	1030342	yccX
ycdT	+	1092841	1094234	dgcT
ycdXY	+	1098879	1100194	ycdY,ycdX
ycdZ	+	1100252	1100787	ycdZ
yceA	+	1116772	1117859	trhO
yceB	-	1122675	1123273	yceB
yceD-rpmF	+	1146649	1147540	rpmF,yceD
yceF	-	1146011	1146749.0	yceF
yceH	+	1126081.0	1126804	yceH
yceI	-	1117901	1118641.0	yceI
yceJI	-	1117901	1119071	yceJ,yceI
yceK	+	1113579	1113806	yceK
yceQ	+	1144380.0	1144822	yceQ
ycfJ	+	1167407.0	1168138	ycfJ
ycfT	-	1174092	1175329.0	ycfT
ycgB	-	1235709	1237285	ycgB
ycgH	+	1219601	1222248	ycgH
ycgI	+	1223564	1223907	ycgI
ycgJ	+	1226478.0	1226968	ycgJ
ycgL	+	1227609	1228007	ycgL
ycgM	+	1228079	1228738	ycgM
ycgN	+	1228683.0	1229276	ycgN
ycgR	-	1243793	1244556	ycgR
ycgV	-	1253085	1256110.0	ycgV
ycgX	-	1212703	1213212.0	ycgX
ycgY	+	1245083.0	1245600	ycgY
ycgZ	+	1215752.0	1216025	ycgZ
ycgZ-ymgA-ariR-ymgC	+	1215752	1216996	ymgC,ariR,ymgA,ycgZ
ychE	+	1298452.0	1299245	ychE
ychF	-	1256721	1257882	ychF
ychH	+	1258738	1259069	ychH
ychJ	-	1288674	1289177.0	ychJ
ychJ-purU	-	1287782	1289177	purU,ychJ
ychN	-	1273246	1273655.0	ychN
ychO	+	1273760	1275178	ychO
ychQA-kdsA	+	1266899	1269067	kdsA,ychA,ychQ
ychS	+	1286709	1286984	ychS
yciA	-	1311848	1312414.0	yciA
yciCB	-	1312261	1313698	yciC,yciB
yciE	-	1314668	1315396	yciE
yciG	-	1315785	1316092	yciG
yciGFE	-	1314668	1316092	yciE,yciF,yciG
yciI	-	1310569	1310892	yciI
yciK-btuR	-	1327767	1329112	yciK,btuR
yciN	-	1330417	1330790.0	yciN
yciSM-pyrF-yciH	+	1340135	1342984	yciH,pyrF,lapB,lapA
yciT	-	1343597	1344510	yciT
yciVOQ	+	1323188	1326641	yciQ,yciO,rnm
yciW	-	1348980	1350132	yciW
yciY	+	1308788	1308961	yciY
yciZT	-	1343597	1344638	yciZ,yciT
ycjD	-	1351407	1351896.0	ycjD
ycjG	+	1388874	1389895	ycjG
ycjMNOPQRSTUV-ymjB-ompG	+	1370216	1382852	ompG,ymjB,ycjV,ycjU,ycjT,ycjS,ycjR,ycjQ,ycjP,ycjO,ycjN,ycjM
ycjW	-	1382963	1383991.0	ycjW
ycjXF	+	1384117	1386572	ycjF,ycjX
ycjXF-tyrR	+	1384069	1388261	tyrR,ycjF,ycjX
ycjY	-	1390933	1392072	ycjY
ycjY-ymjDC-mpaA	-	1389870	1392072	mpaA,ymjC,ymjD,ycjY
ydaGF	-	1419156	1419456	ydaG,ydaF
ydaL	+	1405979	1406542	smrA
ydaM	-	1406563	1407795	dgcM
ydaSTUVW-rzpR	+	1420365	1423644	rzpR,ydaW,ydaV,ydaU,ydaT,ydaS
ydbA	+	1465392	1474013	ydbA
ydbD	+	1475066	1477450	ydbD
ydbH-ynbE-ydbL	+	1442900.0	1446206	ydbL,ynbE,ydbH
ydbJ	+	1441029	1441324	ydbJ
ydbK	-	1437260	1440831	ydbK
ydbK-ompN	-	1435760	1440846	ompN,ydbK
ydcA	+	1491647.0	1491850	ydcA
ydcC	+	1531816	1532952	ydcC
ydcF	+	1487202.0	1488035	ydcF
ydcH	+	1498651	1498875	ydcH
ydcI	-	1494148	1495134	ydcI
ydcJ	+	1495133.0	1496631	ydcJ
ydcK	-	1499469	1500640.0	ydcK
ydcL	+	1502446.0	1503125	ydcL
ydcO	-	1504905	1506080	ydcO
ydcR	+	1509978	1511409	ydcR
ydcSTUV-patD	+	1511599	1517002	patD,ydcV,ydcU,ydcT,ydcS
ydcY	+	1517610.0	1517881	ydcY
yddAB	-	1575247	1579342	yddA,yddB
yddE	-	1534965	1535869.0	yddE
yddG	-	1546288	1547205	yddG
yddH	-	1533282	1533851	yddH
yddLKJ	-	1544384	1546028	yddL,yddK,yddJ
yddM	-	1552398	1552682	yddM
ydeA	+	1616955	1618218	ydeA
ydeE	+	1621264.0	1622519	ydeE
ydeI	-	1624105	1624559	ydeI
ydeJ	+	1624688	1625291	ydeJ
ydeM	-	1579633	1580790	ydeM
ydeN	-	1580842	1582729.0	ydeN
ydeNM	-	1579633	1582554	ydeM,ydeN
ydeO	-	1582926	1583717	ydeO
ydeP	-	1584207	1586664	ydeP
ydeQ	-	1586820	1587764	ydeQ
ydeTSR	-	1587793	1590001	ydeT,ydeS,ydeR
ydfABC	+	1648438	1649041	ydfC,ydfB,ydfA
ydfABC-dicFB-ydfD	+	1648508	1649985	ydfD,dicB,dicF,ydfC,ydfB,ydfA
ydfG	+	1627491	1628263	ydfG
ydfH	+	1628326	1629038	rspR
ydfI	-	1629453	1630913	ydfI
ydfJ	-	1631002	1632285	ydfJ
ydfUT	-	1642489	1644304	ydfU,ydfT
ydfV	+	1645897	1646202	ydfV
ydfZ	+	1629215	1629418	ydfZ
ydgA	+	1689794	1691360	ydgA
ydgC	-	1681695	1682062.0	ydgC
ydgD	+	1671953.0	1672781	ydgD
ydgH	+	1678377.0	1679371	ydgH
ydgI-folM	+	1679557	1681698	folM,ydgI
ydgJ	-	1703268	1704399.0	ydgJ
ydgK-rsxABCDGE-nth	+	1705207	1712158	nth,rsxE,rsxG,rsxD,rsxC,rsxB,rsxA,ydgK
ydhB	-	1738866	1739809.0	punR
ydhC	+	1739878.0	1741122	punC
ydhF	-	1724736	1725648.0	ydhF
ydhIJK	+	1720998	1724133	ydhK,ydhJ,ydhI
ydhL	-	1725681	1725932.0	ydhL
ydhM	+	1726023	1726622	nemR
ydhP	-	1736121	1737290	ydhP
ydhQ	-	1744871	1746202	ydhQ
ydhR	+	1746700	1747005	ydhR
ydhS	+	1747068.0	1748735	ydhS
ydhXUT	-	1748747	1751013	ydhX,ydhU,ydhT
ydhYVW	-	1751077	1754477	ydhY,ydhV,ydhW
ydhYVWXUT	-	1748747	1754642	ydhT,ydhU,ydhX,ydhW,ydhV,ydhY
